subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,trial_number,group,hc_acc
s116,animals/brown_bear.jpg,acquisition,7,CS+,extinction,MO,24,ptsd,0
s116,animals/hummingbird.jpg,acquisition,7,CS+,acquisition,DO,6,ptsd,1
s116,animals/halibut.jpg,extinction,5,CS+,baseline,MO,19,ptsd,0
s116,tools/bucket.jpg,extinction,4,CS-,baseline,MN,11,ptsd,0
s116,tools/paintbrush.jpg,extinction,4,CS-,baseline,MO,24,ptsd,0
s116,animals/quail.jpg,acquisition,4,CS+,acquisition,MO,5,ptsd,0
s116,animals/gerbil.jpg,acquisition,7,CS+,acquisition,MO,16,ptsd,0
s116,animals/porcupine.jpg,acquisition,7,CS+,acquisition,DO,12,ptsd,1
s116,animals/waterbuffalo.jpg,acquisition,6,CS+,acquisition,MO,8,ptsd,0
s116,animals/herculesbeetle.jpg,baseline,4,CS+,acquisition,MO,20,ptsd,0
s116,animals/cow.jpg,acquisition,5,CS+,acquisition,MO,18,ptsd,0
s116,animals/prayingmantis.jpg,extinction,5,CS+,acquisition,MO,14,ptsd,0
s116,animals/snapper.jpg,extinction,5,CS+,acquisition,MO,24,ptsd,0
s116,animals/rabbit.jpg,extinction,4,CS+,extinction,MO,15,ptsd,0
s116,animals/anteater.jpg,acquisition,5,CS+,extinction,MO,9,ptsd,0
s116,animals/camel.jpg,acquisition,5,CS+,extinction,MO,13,ptsd,0
s116,animals/carp.jpg,extinction,5,CS+,extinction,MO,3,ptsd,0
s116,animals/turkey.jpg,acquisition,5,CS+,extinction,MN,5,ptsd,0
s116,animals/firebug.jpg,acquisition,5,CS+,extinction,MO,19,ptsd,0
s116,animals/partridge.jpg,acquisition,5,CS+,extinction,MN,8,ptsd,0
s116,animals/snail.jpg,extinction,6,CS+,extinction,MO,11,ptsd,0
s116,animals/hyena.jpg,acquisition,7,CS+,baseline,DO,9,ptsd,1
s116,animals/starfish.jpg,acquisition,4,CS+,baseline,MO,5,ptsd,0
s116,animals/marmot.jpg,acquisition,5,CS+,baseline,DO,11,ptsd,1
s116,animals/shrimp.jpg,extinction,4,CS+,baseline,MO,8,ptsd,0
s116,animals/llama.jpg,extinction,4,CS+,baseline,MO,3,ptsd,0
s116,animals/flamingo.jpg,extinction,4,CS+,baseline,DO,21,ptsd,1
s116,animals/reindeer.jpg,extinction,4,CS+,baseline,MN,13,ptsd,0
s116,animals/perch.jpg,extinction,4,CS+,baseline,MO,20,ptsd,0
s116,tools/plow.jpg,extinction,3,CS-,acquisition,MN,7,ptsd,0
s116,tools/paintroller.jpg,baseline,3,CS-,acquisition,MO,1,ptsd,0
s116,tools/beadingtool.jpg,baseline,3,CS-,acquisition,MN,3,ptsd,0
s116,tools/transmissionwrench.jpg,baseline,3,CS-,acquisition,MN,23,ptsd,0
s116,tools/chisel.jpg,baseline,3,CS-,acquisition,MO,12,ptsd,0
s116,tools/faxmachine.jpg,extinction,4,CS-,acquisition,MO,20,ptsd,0
s116,tools/gardenhose.jpg,extinction,4,CS-,acquisition,MO,18,ptsd,0
s116,tools/rake.jpg,baseline,5,CS-,acquisition,MO,16,ptsd,0
s116,tools/fan.jpg,baseline,5,CS-,extinction,MO,23,ptsd,0
s116,tools/benchdogs.jpg,baseline,3,CS-,extinction,MN,15,ptsd,0
s116,tools/spoon.jpg,baseline,3,CS-,extinction,MO,7,ptsd,0
s116,tools/measuringcups.jpg,baseline,4,CS-,extinction,MO,19,ptsd,0
s116,tools/wrench.jpg,baseline,5,CS-,extinction,MO,2,ptsd,0
s116,tools/sparkplug.jpg,acquisition,4,CS-,extinction,MO,4,ptsd,0
s116,tools/broom.jpg,acquisition,5,CS-,extinction,MO,9,ptsd,0
s116,tools/lawnmower.jpg,acquisition,5,CS-,extinction,MO,6,ptsd,0
s116,tools/extensioncord.jpg,acquisition,5,CS-,baseline,MN,13,ptsd,0
s116,tools/workbench.jpg,acquisition,4,CS-,baseline,DO,9,ptsd,1
s116,tools/measuringtape.jpg,baseline,3,CS-,baseline,MO,15,ptsd,0
s116,tools/campingstove.jpg,baseline,1,CS-,baseline,MO,22,ptsd,0
s116,tools/hammer.jpg,baseline,6,CS-,baseline,MO,18,ptsd,0
s116,tools/videogamecontroller.jpg,acquisition,7,CS-,baseline,DO,20,ptsd,1
s116,tools/jumpercables.jpg,acquisition,7,CS-,baseline,MO,14,ptsd,0
s116,tools/blower.jpg,baseline,3,CS-,baseline,MO,8,ptsd,0
s116,animals/flea.jpg,acquisition,7,CS+,acquisition,DO,11,ptsd,1
s116,animals/pelican.jpg,acquisition,7,CS+,acquisition,MO,15,ptsd,0
s116,animals/pike.jpg,extinction,4,CS+,acquisition,MN,19,ptsd,0
s116,animals/boar.jpg,extinction,5,CS+,acquisition,MO,23,ptsd,0
s116,animals/tiger.jpg,acquisition,5,CS+,acquisition,MO,3,ptsd,0
s116,animals/dragonfly.jpg,extinction,4,CS+,acquisition,MO,21,ptsd,0
s116,animals/caterpillarpeacockmoth.jpg,acquisition,7,CS+,acquisition,DO,13,ptsd,1
s116,animals/ostrich.jpg,baseline,5,CS+,acquisition,MO,7,ptsd,0
s116,animals/dramaderry.jpg,baseline,5,CS+,extinction,MO,1,ptsd,0
s116,animals/ant.jpg,baseline,5,CS+,extinction,MN,16,ptsd,0
s116,animals/mink.jpg,acquisition,6,CS+,extinction,MO,23,ptsd,0
s116,animals/shark.jpg,acquisition,5,CS+,extinction,MO,17,ptsd,0
s116,animals/chipmunk.jpg,acquisition,5,CS+,extinction,MO,20,ptsd,0
s116,animals/mouse.jpg,acquisition,7,CS+,extinction,MO,21,ptsd,0
s116,animals/mahimahi.jpg,baseline,4,CS+,extinction,MO,6,ptsd,0
s116,animals/assassinbug.jpg,acquisition,5,CS+,extinction,MO,4,ptsd,0
s116,animals/cricket.jpg,acquisition,5,CS+,baseline,DO,24,ptsd,1
s116,animals/aardvark.jpg,acquisition,4,CS+,baseline,MN,17,ptsd,0
s116,animals/goldfish.jpg,baseline,4,CS+,baseline,MO,6,ptsd,0
s116,animals/elephantafrican.jpg,baseline,3,CS+,baseline,MO,1,ptsd,0
s116,animals/canary.jpg,acquisition,7,CS+,baseline,MO,4,ptsd,0
s116,animals/rhino.jpg,acquisition,4,CS+,baseline,MO,2,ptsd,0
s116,animals/caterpillarhawkmoth.jpg,acquisition,5,CS+,baseline,DO,15,ptsd,1
s116,animals/skunk.jpg,acquisition,4,CS+,baseline,MO,12,ptsd,0
s116,tools/scissors.jpg,acquisition,5,CS-,acquisition,DO,14,ptsd,1
s116,tools/stove.jpg,baseline,4,CS-,acquisition,MO,13,ptsd,0
s116,tools/ladder.jpg,baseline,4,CS-,acquisition,MO,21,ptsd,0
s116,tools/cheesegrater.jpg,baseline,4,CS-,acquisition,MO,5,ptsd,0
s116,tools/shoehorn.jpg,baseline,3,CS-,acquisition,MN,9,ptsd,0
s116,tools/rollingpin.jpg,baseline,3,CS-,acquisition,MO,6,ptsd,0
s116,tools/gong.jpg,acquisition,3,CS-,acquisition,MN,22,ptsd,0
s116,tools/electricbreaker.jpg,acquisition,3,CS-,acquisition,MO,2,ptsd,0
s116,tools/routerplane.jpg,baseline,4,CS-,extinction,MN,1,ptsd,0
s116,tools/pruner.jpg,baseline,3,CS-,extinction,MN,20,ptsd,0
s116,tools/beaker.jpg,baseline,3,CS-,extinction,MN,3,ptsd,0
s116,tools/measuringdevice.jpg,baseline,3,CS-,extinction,MO,5,ptsd,0
s116,tools/tubeflaring.jpg,baseline,3,CS-,extinction,MN,12,ptsd,0
s116,tools/vegetablepeeler.jpg,acquisition,4,CS-,extinction,MO,17,ptsd,0
s116,tools/mallet.jpg,acquisition,4,CS-,extinction,MN,22,ptsd,0
s116,tools/viceclamp.jpg,baseline,3,CS-,extinction,MO,18,ptsd,0
s116,tools/solderingtorch.jpg,baseline,2,CS-,baseline,MO,4,ptsd,0
s116,tools/microwave.jpg,baseline,4,CS-,baseline,MO,10,ptsd,0
s116,tools/treadmill.jpg,baseline,3,CS-,baseline,MN,17,ptsd,0
s116,tools/chainsaw.jpg,baseline,3,CS-,baseline,MO,16,ptsd,0
s116,tools/carpetblower.jpg,baseline,3,CS-,baseline,MO,21,ptsd,0
s116,tools/monkeywrench.jpg,acquisition,3,CS-,baseline,DO,7,ptsd,1
s116,tools/edger.jpg,acquisition,5,CS-,baseline,MO,3,ptsd,0
s116,tools/padlock.jpg,acquisition,4,CS-,baseline,MO,5,ptsd,0
s117,tools/benchdogs.jpg,extinction,1,CS+,extinction,DN,12,ptsd,0
s117,animals/leopard.jpg,acquisition,7,CS-,acquisition,DO,20,ptsd,1
s117,animals/hummingbird.jpg,acquisition,7,CS-,acquisition,DO,19,ptsd,1
s117,tools/wrench.jpg,extinction,7,CS+,extinction,DO,2,ptsd,1
s117,tools/chisel.jpg,acquisition,5,CS+,acquisition,DO,20,ptsd,1
s117,animals/ostrich.jpg,extinction,5,CS-,acquisition,DO,4,ptsd,1
s117,tools/airpump.jpg,extinction,7,CS+,baseline,MN,15,ptsd,0
s117,tools/measuringdevice.jpg,extinction,3,CS+,extinction,DN,17,ptsd,0
s117,animals/porcupine.jpg,acquisition,4,CS-,acquisition,DO,18,ptsd,1
s117,tools/paintroller.jpg,acquisition,5,CS+,acquisition,DO,18,ptsd,1
s117,tools/beadingtool.jpg,extinction,2,CS+,acquisition,DO,8,ptsd,1
s117,animals/cow.jpg,baseline,7,CS-,acquisition,DO,2,ptsd,1
s117,tools/wheelbarrow.jpg,extinction,4,CS+,acquisition,MO,9,ptsd,0
s117,tools/padlock.jpg,acquisition,6,CS+,baseline,MO,10,ptsd,0
s117,animals/aardvark.jpg,extinction,2,CS-,baseline,DO,13,ptsd,1
s117,tools/plunger.jpg,acquisition,4,CS+,acquisition,MO,4,ptsd,0
s117,animals/ant.jpg,acquisition,5,CS-,extinction,DO,16,ptsd,1
s117,tools/sparkplug.jpg,acquisition,4,CS+,extinction,DO,21,ptsd,1
s117,animals/pigeon.jpg,extinction,7,CS-,acquisition,DO,17,ptsd,1
s117,tools/mallet.jpg,acquisition,5,CS+,extinction,MN,8,ptsd,0
s117,animals/marmot.jpg,baseline,3,CS-,baseline,DO,1,ptsd,1
s117,tools/transmissionwrench.jpg,baseline,6,CS+,acquisition,DO,5,ptsd,1
s117,animals/chipmunk.jpg,extinction,6,CS-,extinction,MO,18,ptsd,0
s117,animals/canary.jpg,extinction,4,CS-,baseline,DN,14,ptsd,0
s117,animals/catfish.jpg,acquisition,1,CS-,extinction,DO,12,ptsd,1
s117,animals/hyena.jpg,acquisition,1,CS-,baseline,DO,12,ptsd,1
s117,tools/treadmill.jpg,extinction,5,CS+,baseline,DO,2,ptsd,1
s117,animals/cricket.jpg,acquisition,6,CS-,baseline,DO,15,ptsd,1
s117,tools/campingstove.jpg,acquisition,5,CS+,baseline,MO,5,ptsd,0
s117,animals/boar.jpg,acquisition,3,CS-,acquisition,DO,5,ptsd,1
s117,animals/herring.jpg,extinction,4,CS-,extinction,MO,7,ptsd,0
s117,tools/hairdryer.jpg,acquisition,7,CS+,acquisition,DO,22,ptsd,1
s117,tools/bucket.jpg,acquisition,7,CS+,baseline,MN,24,ptsd,0
s117,tools/blackboard.jpg,extinction,6,CS+,extinction,MN,3,ptsd,0
s117,animals/shark.jpg,baseline,3,CS-,extinction,DO,6,ptsd,1
s117,tools/paintbrush.jpg,baseline,7,CS+,baseline,MO,16,ptsd,0
s117,tools/weedeater.jpg,extinction,5,CS+,extinction,MN,24,ptsd,0
s117,animals/perch.jpg,extinction,2,CS-,baseline,MO,16,ptsd,0
s117,animals/pelican.jpg,extinction,2,CS-,acquisition,DO,23,ptsd,1
s117,tools/rake.jpg,extinction,7,CS+,acquisition,DO,13,ptsd,1
s117,animals/finch.jpg,baseline,7,CS-,baseline,MO,17,ptsd,0
s117,tools/solderingtorch.jpg,acquisition,5,CS+,baseline,DO,19,ptsd,1
s117,animals/seal.jpg,extinction,6,CS-,extinction,DO,23,ptsd,1
s117,tools/camera.jpg,acquisition,3,CS+,baseline,DO,8,ptsd,1
s117,animals/partridge.jpg,baseline,1,CS-,extinction,MN,15,ptsd,0
s117,animals/horse.jpg,acquisition,7,CS-,baseline,DO,22,ptsd,1
s117,tools/eraser.jpg,extinction,4,CS+,extinction,DN,20,ptsd,0
s117,animals/anteater.jpg,acquisition,2,CS-,extinction,MO,2,ptsd,0
s117,animals/herculesbeetle.jpg,acquisition,1,CS-,acquisition,DN,21,ptsd,0
s117,animals/gerbil.jpg,acquisition,4,CS-,acquisition,DO,1,ptsd,1
s117,animals/giraffe.jpg,acquisition,3,CS-,acquisition,DO,15,ptsd,1
s117,animals/crow.jpg,extinction,7,CS-,acquisition,DO,3,ptsd,1
s117,animals/snapper.jpg,extinction,2,CS-,acquisition,MO,22,ptsd,0
s117,animals/quail.jpg,acquisition,1,CS-,acquisition,DO,7,ptsd,1
s117,animals/tiger.jpg,acquisition,2,CS-,acquisition,DO,9,ptsd,1
s117,animals/angelfish.jpg,extinction,1,CS-,acquisition,DO,10,ptsd,1
s117,animals/mahimahi.jpg,baseline,1,CS-,extinction,MO,17,ptsd,0
s117,animals/rabbit.jpg,baseline,5,CS-,extinction,DO,11,ptsd,1
s117,animals/snail.jpg,extinction,6,CS-,extinction,MN,20,ptsd,0
s117,animals/firebug.jpg,extinction,1,CS-,extinction,DO,4,ptsd,1
s117,animals/mouse.jpg,acquisition,7,CS-,extinction,DO,9,ptsd,1
s117,animals/mink.jpg,baseline,2,CS-,extinction,MO,8,ptsd,0
s117,animals/palmcockatoo.jpg,extinction,2,CS-,extinction,MO,21,ptsd,0
s117,animals/carp.jpg,extinction,5,CS-,extinction,MN,1,ptsd,0
s117,animals/skunk.jpg,extinction,5,CS-,baseline,DO,19,ptsd,1
s117,animals/rhino.jpg,extinction,4,CS-,baseline,MO,6,ptsd,0
s117,animals/racoon.jpg,acquisition,6,CS-,baseline,DO,20,ptsd,1
s117,animals/flamingo.jpg,acquisition,3,CS-,baseline,DO,11,ptsd,1
s117,animals/goldfish.jpg,baseline,5,CS-,baseline,MN,8,ptsd,0
s117,animals/llama.jpg,acquisition,5,CS-,baseline,MO,10,ptsd,0
s117,animals/halibut.jpg,extinction,1,CS-,baseline,DO,23,ptsd,1
s117,animals/reindeer.jpg,baseline,4,CS-,baseline,DO,24,ptsd,1
s117,tools/pliers.jpg,baseline,7,CS+,acquisition,DO,14,ptsd,1
s117,tools/faxmachine.jpg,acquisition,7,CS+,acquisition,DO,24,ptsd,1
s117,tools/shoehorn.jpg,acquisition,1,CS+,acquisition,DO,7,ptsd,1
s117,tools/gong.jpg,extinction,5,CS+,acquisition,DO,17,ptsd,1
s117,tools/cheesegrater.jpg,extinction,7,CS+,acquisition,DO,12,ptsd,1
s117,tools/reflexhammer.jpg,baseline,3,CS+,acquisition,MO,11,ptsd,0
s117,tools/scissors.jpg,baseline,7,CS+,acquisition,DO,2,ptsd,1
s117,tools/drillbit.jpg,baseline,5,CS+,acquisition,MN,6,ptsd,0
s117,tools/sander.jpg,acquisition,3,CS+,extinction,MN,14,ptsd,0
s117,tools/beaker.jpg,baseline,4,CS+,extinction,MN,18,ptsd,0
s117,tools/levelmount.jpg,extinction,2,CS+,extinction,MN,22,ptsd,0
s117,tools/spoon.jpg,acquisition,7,CS+,extinction,MN,13,ptsd,0
s117,tools/fan.jpg,extinction,7,CS+,extinction,DN,16,ptsd,0
s117,tools/pruner.jpg,acquisition,5,CS+,extinction,MO,11,ptsd,0
s117,tools/viceclamp.jpg,extinction,2,CS+,extinction,MN,10,ptsd,0
s117,tools/ruler.jpg,acquisition,6,CS+,extinction,MN,5,ptsd,0
s117,tools/chainsaw.jpg,acquisition,5,CS+,baseline,DO,18,ptsd,1
s117,tools/hammer.jpg,baseline,7,CS+,baseline,DO,7,ptsd,1
s117,tools/screwdriver.jpg,baseline,7,CS+,baseline,MO,12,ptsd,0
s117,tools/squeegee.jpg,acquisition,5,CS+,baseline,MN,14,ptsd,0
s117,tools/measuringtape.jpg,baseline,6,CS+,baseline,DO,20,ptsd,1
s117,tools/jumpercables.jpg,acquisition,5,CS+,baseline,DO,11,ptsd,1
s117,tools/workbench.jpg,baseline,1,CS+,baseline,DO,4,ptsd,1
s117,tools/carpetblower.jpg,baseline,3,CS+,baseline,MN,3,ptsd,0
s117,animals/baboon.jpg,baseline,5,CS-,acquisition,MN,16,ptsd,0
s117,animals/mole.jpg,acquisition,3,CS-,acquisition,DO,6,ptsd,1
s117,animals/waterbuffalo.jpg,acquisition,3,CS-,acquisition,DO,11,ptsd,1
s117,animals/pike.jpg,extinction,2,CS-,acquisition,MO,14,ptsd,0
s117,animals/caterpillarpeacockmoth.jpg,extinction,2,CS-,acquisition,MO,12,ptsd,0
s117,animals/flea.jpg,acquisition,5,CS-,acquisition,DO,8,ptsd,1
s117,animals/prayingmantis.jpg,acquisition,6,CS-,acquisition,DO,24,ptsd,1
s117,animals/dragonfly.jpg,acquisition,6,CS-,acquisition,DO,13,ptsd,1
s117,animals/assassinbug.jpg,extinction,2,CS-,extinction,MN,24,ptsd,0
s117,animals/camel.jpg,acquisition,4,CS-,extinction,DO,5,ptsd,1
s117,animals/duck.jpg,acquisition,6,CS-,extinction,DO,3,ptsd,1
s117,animals/turkey.jpg,acquisition,1,CS-,extinction,MN,13,ptsd,0
s117,animals/dramaderry.jpg,extinction,2,CS-,extinction,DN,10,ptsd,0
s117,animals/baldeagle.jpg,extinction,3,CS-,extinction,MO,22,ptsd,0
s117,animals/brown_bear.jpg,extinction,3,CS-,extinction,MN,19,ptsd,0
s117,animals/sheep.jpg,extinction,4,CS-,extinction,MN,14,ptsd,0
s117,animals/cranebug.jpg,acquisition,7,CS-,baseline,DO,3,ptsd,1
s117,animals/cat.jpg,baseline,7,CS-,baseline,DO,5,ptsd,1
s117,animals/salmon.jpg,extinction,2,CS-,baseline,MO,21,ptsd,0
s117,animals/zebra.jpg,acquisition,3,CS-,baseline,DO,4,ptsd,1
s117,animals/starfish.jpg,acquisition,3,CS-,baseline,DO,7,ptsd,1
s117,animals/caterpillarhawkmoth.jpg,baseline,2,CS-,baseline,DO,2,ptsd,1
s117,animals/shrimp.jpg,baseline,2,CS-,baseline,DO,18,ptsd,1
s117,animals/elephantafrican.jpg,acquisition,2,CS-,baseline,MO,9,ptsd,0
s117,tools/gardenhose.jpg,acquisition,2,CS+,acquisition,DO,23,ptsd,1
s117,tools/ladder.jpg,acquisition,5,CS+,acquisition,DO,3,ptsd,1
s117,tools/weldinghelmet.jpg,extinction,2,CS+,acquisition,DO,10,ptsd,1
s117,tools/ropeandpulley.jpg,baseline,2,CS+,acquisition,DO,16,ptsd,1
s117,tools/electricbreaker.jpg,baseline,2,CS+,acquisition,MO,21,ptsd,0
s117,tools/plow.jpg,baseline,2,CS+,acquisition,DO,15,ptsd,1
s117,tools/stove.jpg,baseline,1,CS+,acquisition,DO,1,ptsd,1
s117,tools/rollingpin.jpg,extinction,4,CS+,acquisition,MN,19,ptsd,0
s117,tools/vegetablepeeler.jpg,extinction,5,CS+,extinction,MN,15,ptsd,0
s117,tools/measuringcups.jpg,acquisition,6,CS+,extinction,MO,9,ptsd,0
s117,tools/broom.jpg,acquisition,5,CS+,extinction,DO,6,ptsd,1
s117,tools/lawnmower.jpg,baseline,5,CS+,extinction,DO,23,ptsd,1
s117,tools/routerplane.jpg,extinction,1,CS+,extinction,MN,1,ptsd,0
s117,tools/thermometer.jpg,extinction,6,CS+,extinction,DO,7,ptsd,1
s117,tools/tubeflaring.jpg,extinction,1,CS+,extinction,MN,4,ptsd,0
s117,tools/woodchipper.jpg,extinction,1,CS+,extinction,DN,19,ptsd,0
s117,tools/toaster.jpg,extinction,1,CS+,baseline,MN,9,ptsd,0
s117,tools/edger.jpg,acquisition,5,CS+,baseline,MO,17,ptsd,0
s117,tools/microwave.jpg,acquisition,7,CS+,baseline,DO,21,ptsd,1
s117,tools/duffelbag.jpg,baseline,7,CS+,baseline,MN,1,ptsd,0
s117,tools/blower.jpg,baseline,3,CS+,baseline,DO,13,ptsd,1
s117,tools/monkeywrench.jpg,baseline,4,CS+,baseline,MO,22,ptsd,0
s117,tools/extensioncord.jpg,baseline,1,CS+,baseline,MN,23,ptsd,0
s117,tools/videogamecontroller.jpg,extinction,5,CS+,baseline,DO,6,ptsd,1
s118,tools/gardenhose.jpg,extinction,7,CS-,acquisition,DO,6,ptsd,1
s118,animals/tiger.jpg,acquisition,7,CS+,acquisition,DO,23,ptsd,1
s118,animals/mahimahi.jpg,extinction,4,CS+,extinction,DN,22,ptsd,0
s118,animals/flamingo.jpg,acquisition,7,CS+,baseline,DO,11,ptsd,1
s118,tools/blackboard.jpg,extinction,6,CS-,extinction,MO,17,ptsd,0
s118,animals/sheep.jpg,acquisition,7,CS+,extinction,MO,5,ptsd,0
s118,animals/dramaderry.jpg,extinction,4,CS+,extinction,DN,21,ptsd,0
s118,tools/fan.jpg,extinction,6,CS-,extinction,MN,8,ptsd,0
s118,animals/cat.jpg,acquisition,7,CS+,baseline,DN,3,ptsd,0
s118,animals/elephantafrican.jpg,acquisition,7,CS+,baseline,DO,16,ptsd,1
s118,tools/weldinghelmet.jpg,extinction,3,CS-,acquisition,DN,15,ptsd,0
s118,tools/monkeywrench.jpg,acquisition,6,CS-,baseline,MO,3,ptsd,0
s118,animals/ant.jpg,extinction,7,CS+,extinction,DN,20,ptsd,0
s118,animals/pelican.jpg,acquisition,5,CS+,acquisition,MO,13,ptsd,0
s118,tools/transmissionwrench.jpg,extinction,5,CS-,acquisition,MO,16,ptsd,0
s118,animals/baboon.jpg,extinction,7,CS+,acquisition,MO,1,ptsd,0
s118,tools/paintroller.jpg,extinction,5,CS-,acquisition,MN,8,ptsd,0
s118,tools/chainsaw.jpg,acquisition,5,CS-,baseline,MO,19,ptsd,0
s118,tools/airpump.jpg,acquisition,6,CS-,baseline,MN,16,ptsd,0
s118,animals/ostrich.jpg,acquisition,6,CS+,acquisition,DO,22,ptsd,1
s118,tools/plow.jpg,acquisition,2,CS-,acquisition,DO,23,ptsd,1
s118,tools/toaster.jpg,extinction,7,CS-,baseline,MN,2,ptsd,0
s118,animals/crow.jpg,acquisition,6,CS+,acquisition,MO,15,ptsd,0
s118,tools/sparkplug.jpg,extinction,3,CS-,extinction,DN,10,ptsd,0
s118,animals/catfish.jpg,acquisition,5,CS+,extinction,DO,8,ptsd,1
s118,animals/snapper.jpg,extinction,6,CS+,acquisition,DN,6,ptsd,0
s118,tools/weedeater.jpg,extinction,5,CS-,extinction,MN,7,ptsd,0
s118,tools/beadingtool.jpg,acquisition,3,CS-,acquisition,DO,24,ptsd,1
s118,tools/blower.jpg,extinction,4,CS-,baseline,MN,18,ptsd,0
s118,animals/rhino.jpg,extinction,7,CS+,baseline,DO,15,ptsd,1
s118,animals/marmot.jpg,extinction,6,CS+,baseline,MO,17,ptsd,0
s118,animals/mouse.jpg,extinction,7,CS+,extinction,MN,17,ptsd,0
s118,animals/shrimp.jpg,acquisition,5,CS+,baseline,MO,7,ptsd,0
s118,tools/plunger.jpg,extinction,5,CS-,acquisition,MN,3,ptsd,0
s118,tools/measuringdevice.jpg,extinction,3,CS-,extinction,MN,12,ptsd,0
s118,tools/edger.jpg,extinction,3,CS-,baseline,,4,ptsd,0
s118,animals/brown_bear.jpg,extinction,7,CS+,extinction,MO,19,ptsd,0
s118,tools/scissors.jpg,acquisition,7,CS-,acquisition,MO,12,ptsd,0
s118,animals/herring.jpg,acquisition,7,CS+,extinction,DO,12,ptsd,1
s118,tools/squeegee.jpg,extinction,5,CS-,baseline,MN,6,ptsd,0
s118,animals/giraffe.jpg,acquisition,7,CS+,acquisition,MO,17,ptsd,0
s118,animals/llama.jpg,extinction,5,CS+,baseline,DO,13,ptsd,1
s118,tools/levelmount.jpg,extinction,2,CS-,extinction,,19,ptsd,0
s118,tools/campingstove.jpg,extinction,4,CS-,baseline,MN,12,ptsd,0
s118,animals/pigeon.jpg,acquisition,7,CS+,acquisition,DO,16,ptsd,1
s118,animals/salmon.jpg,extinction,7,CS+,baseline,MN,6,ptsd,0
s118,tools/viceclamp.jpg,extinction,3,CS-,extinction,DN,22,ptsd,0
s118,tools/beaker.jpg,acquisition,4,CS-,extinction,MN,5,ptsd,0
s118,animals/caterpillarpeacockmoth.jpg,extinction,5,CS+,acquisition,,3,ptsd,0
s118,animals/quail.jpg,extinction,6,CS+,acquisition,MN,19,ptsd,0
s118,animals/mole.jpg,acquisition,6,CS+,acquisition,DO,14,ptsd,1
s118,animals/boar.jpg,acquisition,5,CS+,acquisition,MO,2,ptsd,0
s118,animals/prayingmantis.jpg,acquisition,5,CS+,acquisition,MO,9,ptsd,0
s118,animals/hummingbird.jpg,acquisition,7,CS+,acquisition,DO,10,ptsd,1
s118,animals/herculesbeetle.jpg,acquisition,5,CS+,acquisition,DO,21,ptsd,1
s118,animals/leopard.jpg,acquisition,7,CS+,acquisition,DO,7,ptsd,1
s118,animals/partridge.jpg,extinction,6,CS+,extinction,MN,10,ptsd,0
s118,animals/baldeagle.jpg,extinction,7,CS+,extinction,MN,13,ptsd,0
s118,animals/chipmunk.jpg,extinction,7,CS+,extinction,DN,14,ptsd,0
s118,animals/mink.jpg,acquisition,4,CS+,extinction,DO,16,ptsd,1
s118,animals/carp.jpg,extinction,7,CS+,extinction,,11,ptsd,0
s118,animals/assassinbug.jpg,extinction,5,CS+,extinction,MN,7,ptsd,0
s118,animals/seal.jpg,acquisition,7,CS+,extinction,DO,6,ptsd,1
s118,animals/camel.jpg,extinction,7,CS+,extinction,DO,23,ptsd,1
s118,animals/halibut.jpg,acquisition,5,CS+,baseline,MN,2,ptsd,0
s118,animals/cricket.jpg,extinction,5,CS+,baseline,MO,24,ptsd,0
s118,animals/horse.jpg,acquisition,7,CS+,baseline,DO,21,ptsd,1
s118,animals/finch.jpg,acquisition,7,CS+,baseline,MN,5,ptsd,0
s118,animals/aardvark.jpg,extinction,4,CS+,baseline,MO,4,ptsd,0
s118,animals/perch.jpg,extinction,6,CS+,baseline,MO,22,ptsd,0
s118,animals/hyena.jpg,acquisition,5,CS+,baseline,DO,10,ptsd,1
s118,animals/reindeer.jpg,extinction,5,CS+,baseline,MO,18,ptsd,0
s118,tools/reflexhammer.jpg,acquisition,3,CS-,acquisition,DO,13,ptsd,1
s118,tools/gong.jpg,extinction,2,CS-,acquisition,MO,2,ptsd,0
s118,tools/pliers.jpg,extinction,7,CS-,acquisition,MN,4,ptsd,0
s118,tools/shoehorn.jpg,extinction,1,CS-,acquisition,MN,11,ptsd,0
s118,tools/chisel.jpg,acquisition,5,CS-,acquisition,MO,22,ptsd,0
s118,tools/ropeandpulley.jpg,extinction,1,CS-,acquisition,DO,19,ptsd,1
s118,tools/cheesegrater.jpg,acquisition,7,CS-,acquisition,MO,1,ptsd,0
s118,tools/rollingpin.jpg,extinction,5,CS-,acquisition,MO,20,ptsd,0
s118,tools/wrench.jpg,acquisition,7,CS-,extinction,MO,6,ptsd,0
s118,tools/eraser.jpg,extinction,4,CS-,extinction,DO,15,ptsd,1
s118,tools/tubeflaring.jpg,extinction,1,CS-,extinction,DN,18,ptsd,0
s118,tools/sander.jpg,extinction,1,CS-,extinction,MN,3,ptsd,0
s118,tools/spoon.jpg,acquisition,7,CS-,extinction,MO,4,ptsd,0
s118,tools/woodchipper.jpg,extinction,1,CS-,extinction,DN,24,ptsd,0
s118,tools/broom.jpg,acquisition,6,CS-,extinction,MN,11,ptsd,0
s118,tools/measuringcups.jpg,extinction,5,CS-,extinction,DN,2,ptsd,0
s118,tools/carpetblower.jpg,extinction,2,CS-,baseline,DN,9,ptsd,0
s118,tools/duffelbag.jpg,acquisition,5,CS-,baseline,MO,7,ptsd,0
